rank,species,protein_id,orthogroup,log2FC,DAP,description,go_id,go_term,PPV
49,Mg,Misin18G109800.1.v7.1,OG0024817,1.1326264600193368,Up,Pyruvate dehydrogenase E1 component subunit alpha,0006626,protein targeting to mitochondrion,0.350008666857
49,Mg,Misin18G109800.1.v7.1,OG0024817,1.1326264600193368,Up,Pyruvate dehydrogenase E1 component subunit alpha,0010468,regulation of gene expression,0.340769492319
49,Mg,Misin18G109800.1.v7.1,OG0024817,1.1326264600193368,Up,Pyruvate dehydrogenase E1 component subunit alpha,2001141,regulation of RNA biosynthetic process,0.330949403889
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0051707,response to other organism,0.678649153218
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0009854,oxidative photosynthetic carbon pathway,0.424826037959
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0010109,regulation of photosynthesis,0.393950346265
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0050665,hydrogen peroxide biosynthetic process,0.389963142367
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0006952,defense response,0.357344415917
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0006537,glutamate biosynthetic process,0.352000389712
50,Mg,Misin12G201000.1.v7.1,OG0020723,1.1145843684749526,Up,(S)-2-hydroxy-acid oxidase,0006614,SRP-dependent cotranslational protein targeting to membrane,0.348568151869
51,Mg,Misin01G316300.1.v7.1,OG0020952,1.1017109389139847,Up,Clp R domain-containing protein,0034605,cellular response to heat,0.748767964181
51,Mg,Misin01G316300.1.v7.1,OG0020952,1.1017109389139847,Up,Clp R domain-containing protein,0042026,protein refolding,0.741171316751
51,Mg,Misin01G316300.1.v7.1,OG0020952,1.1017109389139847,Up,Clp R domain-containing protein,0009658,chloroplast organization,0.373627267251
52,Mg,Misin18G152900.1.v7.1,OG0014192,1.095974341105857,Up,"Alpha-glucan water dikinase, chloroplastic",0005983,starch catabolic process,0.575010064306
52,Mg,Misin18G152900.1.v7.1,OG0014192,1.095974341105857,Up,"Alpha-glucan water dikinase, chloroplastic",0009631,cold acclimation,0.571480240811
52,Mg,Misin18G152900.1.v7.1,OG0014192,1.095974341105857,Up,"Alpha-glucan water dikinase, chloroplastic",0009610,response to symbiotic fungus,0.570791201847
52,Mg,Misin18G152900.1.v7.1,OG0014192,1.095974341105857,Up,"Alpha-glucan water dikinase, chloroplastic",0000160,phosphorelay signal transduction system,0.36953205582
53,Mg,Misin01G380100.1.v7.1,OG0022880,1.0789694658182278,Up,"Enoyl-CoA hydratase/isomerase family protein, expressed",NA,NA,NA
54,Mg,Misin09G018200.1.v7.1,OG0001078,1.0512417162819718,Up,2-isopropylmalate synthase,0009098,L-leucine biosynthetic process,0.741415860943
55,Mg,Misin19G206700.1.v7.1,OG0014297,1.0412357552241047,Up,Sucrose-phosphate synthase,0005986,sucrose biosynthetic process,0.802284866498
55,Mg,Misin19G206700.1.v7.1,OG0014297,1.0412357552241047,Up,Sucrose-phosphate synthase,0009987,cellular process,0.397727511019
56,Mg,Misin07G513900.1.v7.1,OG0007520,1.031260748203037,Up,Class II heat shock protein,0009651,response to salt stress,0.78177423932
56,Mg,Misin07G513900.1.v7.1,OG0007520,1.031260748203037,Up,Class II heat shock protein,0042542,response to hydrogen peroxide,0.768807864753
56,Mg,Misin07G513900.1.v7.1,OG0007520,1.031260748203037,Up,Class II heat shock protein,0051259,protein complex oligomerization,0.73334001364
56,Mg,Misin07G513900.1.v7.1,OG0007520,1.031260748203037,Up,Class II heat shock protein,0009408,response to heat,0.725490969111
56,Mg,Misin07G513900.1.v7.1,OG0007520,1.031260748203037,Up,Class II heat shock protein,0006457,protein folding,0.675722528005
57,Mg,Misin16G013800.1.v7.1,OG0008918,1.0145261139778892,Up,Cupin type-1 domain-containing protein,NA,NA,NA
58,Mg,Misin06G106700.1.v7.1,OG0008882,1.0076189277684828,Up,Cysteine proteinase inhibitor,NA,NA,NA
59,Mg,Misin04G126800.1.v7.1,OG0021706,-1.003178910667508,Down,Inosine/uridine-preferring nucleoside hydrolase domain-containing protein,0006152,purine nucleoside catabolic process,0.757200957758
59,Mg,Misin04G126800.1.v7.1,OG0021706,-1.003178910667508,Down,Inosine/uridine-preferring nucleoside hydrolase domain-containing protein,0009987,cellular process,0.397726944115
59,Mg,Misin04G126800.1.v7.1,OG0021706,-1.003178910667508,Down,Inosine/uridine-preferring nucleoside hydrolase domain-containing protein,0006218,uridine catabolic process,0.38359482811
60,Mg,Misin11G003400.1.v7.1,OG0001662,-1.0034826692612833,Down,Glyoxylate/hydroxypyruvate reductase HPR3,NA,NA,NA
61,Mg,Misin07G542400.1.v7.1,OG0043297,-1.0037135027990642,Down,Putative voltage-gated potassium channel subunit beta,0034220,monoatomic ion transmembrane transport,0.593340326302
61,Mg,Misin07G542400.1.v7.1,OG0043297,-1.0037135027990642,Down,Putative voltage-gated potassium channel subunit beta,0006813,potassium ion transport,0.46779936447
61,Mg,Misin07G542400.1.v7.1,OG0043297,-1.0037135027990642,Down,Putative voltage-gated potassium channel subunit beta,0098662,inorganic cation transmembrane transport,0.423316839091
62,Mg,Misin08G161000.1.v7.1,OG0020116,-1.022665991729081,Down,Thioredoxin domain-containing protein,0034976,response to endoplasmic reticulum stress,0.743852184599
62,Mg,Misin08G161000.1.v7.1,OG0020116,-1.022665991729081,Down,Thioredoxin domain-containing protein,0006457,protein folding,0.661631386921
63,Mg,Misin09G057300.1.v7.1,OG0001087,-1.029747343394052,Down,Coatomer subunit beta,0006891,intra-Golgi vesicle-mediated transport,0.747193953751
63,Mg,Misin09G057300.1.v7.1,OG0001087,-1.029747343394052,Down,Coatomer subunit beta,0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,0.70947947334
63,Mg,Misin09G057300.1.v7.1,OG0001087,-1.029747343394052,Down,Coatomer subunit beta,0006886,intracellular protein transport,0.684315760683
64,Mg,Misin02G051900.1.v7.1,OG0034881,-1.030081339237861,Down,Alpha tubulin (Fragment),0007017,microtubule-based process,0.693289189211
64,Mg,Misin02G051900.1.v7.1,OG0034881,-1.030081339237861,Down,Alpha tubulin (Fragment),0007010,cytoskeleton organization,0.681237314746
64,Mg,Misin02G051900.1.v7.1,OG0034881,-1.030081339237861,Down,Alpha tubulin (Fragment),0000278,mitotic cell cycle,0.434369950538
65,Mg,Misin01G131700.1.v7.1,OG0009403,-1.0308567323753322,Down,Small GTP binding protein Rab5,0015031,protein transport,0.643564814164
65,Mg,Misin01G131700.1.v7.1,OG0009403,-1.0308567323753322,Down,Small GTP binding protein Rab5,0046907,intracellular transport,0.422715984195
66,Mg,MisinT054100.1.v7.1,OG0004982,-1.040641984497346,Down,LIS1 motif containing protein,NA,NA,NA
67,Mg,Misin14G099700.1.v7.1,OG0011982,-1.0515129408378918,Down,Phospho-2-dehydro-3-deoxyheptonate aldolase,0009423,chorismate biosynthetic process,0.686442308572
67,Mg,Misin14G099700.1.v7.1,OG0011982,-1.0515129408378918,Down,Phospho-2-dehydro-3-deoxyheptonate aldolase,0009073,aromatic amino acid family biosynthetic process,0.680090837094
67,Mg,Misin14G099700.1.v7.1,OG0011982,-1.0515129408378918,Down,Phospho-2-dehydro-3-deoxyheptonate aldolase,0008652,amino acid biosynthetic process,0.626813313444
68,Mg,Misin06G110100.1.v7.1,OG0001372,-1.0627184911056506,Down,Argonaute 4,0031047,regulatory ncRNA-mediated gene silencing,0.743876505552
69,Mg,Misin01G274000.1.v7.1,OG0006417,-1.0677781144348597,Down,AT-hook motif nuclear-localized protein,NA,NA,NA
70,Mg,Misin01G032900.1.v7.1,OG0000088,-1.0842901447076596,Down,ADP-ribosylation factor,0016192,vesicle-mediated transport,0.661998784488
70,Mg,Misin01G032900.1.v7.1,OG0000088,-1.0842901447076596,Down,ADP-ribosylation factor,0015031,protein transport,0.6436177593
70,Mg,Misin01G032900.1.v7.1,OG0000088,-1.0842901447076596,Down,ADP-ribosylation factor,0046907,intracellular transport,0.442933684947
71,Mg,Misin07G008200.1.v7.1,OG0012343,-1.0862998463942204,Down,Kinesin light chain,0006338,chromatin remodeling,0.692527951382
72,Mg,Misin03G085700.1.v7.1,OG0002621,-1.0952805034331083,Down,V-type proton ATPase subunit G,1902600,proton transmembrane transport,0.621703406755
73,Mg,Misin07G098400.1.v7.1,OG0002922,-1.1088102456192883,Down,Monosaccharide-sensing protein 2,0055085,transmembrane transport,0.544568132313
74,Mg,Misin07G547500.1.v7.1,OG0009913,-1.1208111202979691,Down,K Homology domain-containing protein,NA,NA,NA
75,Mg,Misin01G130700.1.v7.1,OG0007122,-1.143760781463781,Down,X8 domain-containing protein,0005975,carbohydrate metabolic process,0.600664472223
75,Mg,Misin01G130700.1.v7.1,OG0007122,-1.143760781463781,Down,X8 domain-containing protein,0009987,cellular process,0.397726577626
76,Mg,Misin08G317700.1.v7.1,OG0012645,-1.1459504233227915,Down,Clathrin interactor EPSIN 2,0006897,endocytosis,0.644576885898
77,Mg,Misin01G123100.1.v7.1,OG0012127,-1.1490558093947132,Down,NA,NA,NA,NA
78,Mg,Misin01G120000.1.v7.1,OG0009392,-1.1518190644836563,Down,DUF538 domain-containing protein,NA,NA,NA
79,Mg,Misin01G210000.1.v7.1,OG0019942,-1.1730242401011988,Down,Calcium ion binding,NA,NA,NA
80,Mg,Misin01G496800.1.v7.1,OG0010380,-1.181246438566417,Down,Calcium-binding EF hand family protein,0016197,endosomal transport,0.619975183591
80,Mg,Misin01G496800.1.v7.1,OG0010380,-1.181246438566417,Down,Calcium-binding EF hand family protein,0006897,endocytosis,0.595159232685
81,Mg,Misin07G132100.1.v7.1,OG0019460,-1.1817551289041313,Down,Polyphenol oxidase chloroplastic,0046148,pigment biosynthetic process,0.478250578346
81,Mg,Misin07G132100.1.v7.1,OG0019460,-1.1817551289041313,Down,Polyphenol oxidase chloroplastic,0009987,cellular process,0.344764226393
82,Mg,Misin17G023300.1.v7.1,OG0017181,-1.2055966430906733,Down,ENTH domain-containing protein,0048268,clathrin coat assembly,0.811449608531
82,Mg,Misin17G023300.1.v7.1,OG0017181,-1.2055966430906733,Down,ENTH domain-containing protein,0006900,vesicle budding from membrane,0.755732038664
82,Mg,Misin17G023300.1.v7.1,OG0017181,-1.2055966430906733,Down,ENTH domain-containing protein,0072583,clathrin-dependent endocytosis,0.730600507113
83,Mg,Misin08G007700.1.v7.1,OG0020022,-1.2104197796703722,Down,Carboxypeptidase,0006508,proteolysis,0.602592237364
83,Mg,Misin08G007700.1.v7.1,OG0020022,-1.2104197796703722,Down,Carboxypeptidase,0009987,cellular process,0.396484196857
84,Mg,Misin02G112800.1.v7.1,OG0009410,-1.2149366164174005,Down,Chaperone protein dnaJ 3,0009408,response to heat,0.72192326409
84,Mg,Misin02G112800.1.v7.1,OG0009410,-1.2149366164174005,Down,Chaperone protein dnaJ 3,0006457,protein folding,0.676287128924
84,Mg,Misin02G112800.1.v7.1,OG0009410,-1.2149366164174005,Down,Chaperone protein dnaJ 3,0051259,protein complex oligomerization,0.401453291092
84,Mg,Misin02G112800.1.v7.1,OG0009410,-1.2149366164174005,Down,Chaperone protein dnaJ 3,0044571,[2Fe-2S] cluster assembly,0.392746052662
85,Mg,Misin10G048800.1.v7.1,OG0001503,-1.2321283642480787,Down,Transmembrane 9 superfamily member,0072657,protein localization to membrane,0.660472117332
86,Mg,MisinT386500.1.v7.1,OG0000161,-1.2348637331426326,Down,S-adenosylmethionine synthase,0006556,S-adenosylmethionine biosynthetic process,0.783655083423
86,Mg,MisinT386500.1.v7.1,OG0000161,-1.2348637331426326,Down,S-adenosylmethionine synthase,0006730,one-carbon metabolic process,0.716287586245
87,Mg,Misin05G014300.1.v7.1,OG0021867,-1.237975039991221,Down,Ras-related protein Rab7,0015031,protein transport,0.53418145307
87,Mg,Misin05G014300.1.v7.1,OG0021867,-1.237975039991221,Down,Ras-related protein Rab7,0016101,diterpenoid metabolic process,0.353834973875
87,Mg,Misin05G014300.1.v7.1,OG0021867,-1.237975039991221,Down,Ras-related protein Rab7,0006412,translation,0.330801341738
88,Mg,Misin06G383600.1.v7.1,OG0004474,-1.2539513010713554,Down,E3 ubiquitin-protein ligase RGLG1,0016567,protein ubiquitination,0.687643332564
88,Mg,Misin06G383600.1.v7.1,OG0004474,-1.2539513010713554,Down,E3 ubiquitin-protein ligase RGLG1,0009987,cellular process,0.394992496314
89,Mg,Misin11G207200.1.v7.1,OG0018642,-1.2932211264326698,Down,START domain-containing protein,NA,NA,NA
90,Mg,Misin14G027400.1.v7.1,OG0009680,-1.3083496883868215,Down,Calcineurin B-like protein (Fragment),0019722,calcium-mediated signaling,0.777892576887
91,Mg,Misin16G210600.1.v7.1,OG0008419,-1.3503250980425965,Down,Receptor like protein 29,NA,NA,NA
92,Mg,Misin07G150400.1.v7.1,OG0017026,-1.3755456105372723,Down,ADP-ribosylation factor 1,0006886,intracellular protein transport,0.446870089673
92,Mg,Misin07G150400.1.v7.1,OG0017026,-1.3755456105372723,Down,ADP-ribosylation factor 1,0016192,vesicle-mediated transport,0.438513475354
93,Mg,Misin07G090700.1.v7.1,OG0008288,-1.39703508149943,Down,NSP (Nuclear shuttle protein)-interacting GTPase,NA,NA,NA
94,Mg,Misin03G005300.1.v7.1,OG0014578,-1.409948622606044,Down,t-SNARE coiled-coil homology domain-containing protein,0048278,vesicle docking,0.763960437113
94,Mg,Misin03G005300.1.v7.1,OG0014578,-1.409948622606044,Down,t-SNARE coiled-coil homology domain-containing protein,0006906,vesicle fusion,0.749617862681
94,Mg,Misin03G005300.1.v7.1,OG0014578,-1.409948622606044,Down,t-SNARE coiled-coil homology domain-containing protein,0006887,exocytosis,0.726783190603
94,Mg,Misin03G005300.1.v7.1,OG0014578,-1.409948622606044,Down,t-SNARE coiled-coil homology domain-containing protein,0006886,intracellular protein transport,0.682783140168
94,Mg,Misin03G005300.1.v7.1,OG0014578,-1.409948622606044,Down,t-SNARE coiled-coil homology domain-containing protein,0032259,methylation,0.335661579061
95,Mg,Misin04G357300.1.v7.1,OG0004074,-1.423630897209451,Down,Caltractin,0000226,microtubule cytoskeleton organization,0.493339358045
96,Mg,Misin19G275200.1.v7.1,OG0007678,-1.4441274885626083,Down,"Cell elongation protein diminuto, putative",0008202,steroid metabolic process,0.672707864847
96,Mg,Misin19G275200.1.v7.1,OG0007678,-1.4441274885626083,Down,"Cell elongation protein diminuto, putative",0009987,cellular process,0.38395066454
97,Mg,Misin16G125400.1.v7.1,OG0013274,-1.4671260104272978,Down,UDP-glucuronate decarboxylase,0042732,D-xylose metabolic process,0.774901950345
97,Mg,Misin16G125400.1.v7.1,OG0013274,-1.4671260104272978,Down,UDP-glucuronate decarboxylase,0033320,UDP-D-xylose biosynthetic process,0.739598011356
98,Mg,Misin07G506600.1.v7.1,OG0017969,-1.476394272191565,Down,1-aminocyclopropane-1-carboxylate oxidase,0043450,alkene biosynthetic process,0.710396255863
98,Mg,Misin07G506600.1.v7.1,OG0017969,-1.476394272191565,Down,1-aminocyclopropane-1-carboxylate oxidase,0009692,ethylene metabolic process,0.710391810827
98,Mg,Misin07G506600.1.v7.1,OG0017969,-1.476394272191565,Down,1-aminocyclopropane-1-carboxylate oxidase,0009835,fruit ripening,0.695290202939
98,Mg,Misin07G506600.1.v7.1,OG0017969,-1.476394272191565,Down,1-aminocyclopropane-1-carboxylate oxidase,0002238,response to molecule of fungal origin,0.359787431488
98,Mg,Misin07G506600.1.v7.1,OG0017969,-1.476394272191565,Down,1-aminocyclopropane-1-carboxylate oxidase,0009805,coumarin biosynthetic process,0.359380107218
99,Mg,Misin19G056400.1.v7.1,OG0019237,-1.4887315265462595,Down,Caffeoyl-CoA O-methyltransferase 2,0009809,lignin biosynthetic process,0.845598301025
99,Mg,Misin19G056400.1.v7.1,OG0019237,-1.4887315265462595,Down,Caffeoyl-CoA O-methyltransferase 2,0032259,methylation,0.631741640607
99,Mg,Misin19G056400.1.v7.1,OG0019237,-1.4887315265462595,Down,Caffeoyl-CoA O-methyltransferase 2,0009987,cellular process,0.397718331824
100,Mg,Misin06G081500.1.v7.1,OG0007244,-1.4909442302341682,Down,Pectin methylesterase CGR2,0045488,pectin metabolic process,0.779240950353
100,Mg,Misin06G081500.1.v7.1,OG0007244,-1.4909442302341682,Down,Pectin methylesterase CGR2,0009987,cellular process,0.397725389906
101,Mg,Misin12G062800.1.v7.1,OG0006312,-1.5089082605094049,Down,Exostosin GT47 domain-containing protein,0010417,glucuronoxylan biosynthetic process,0.845267249402
101,Mg,Misin12G062800.1.v7.1,OG0006312,-1.5089082605094049,Down,Exostosin GT47 domain-containing protein,0009834,plant-type secondary cell wall biogenesis,0.818886496284
101,Mg,Misin12G062800.1.v7.1,OG0006312,-1.5089082605094049,Down,Exostosin GT47 domain-containing protein,0006486,protein glycosylation,0.713391139415
102,Mg,Misin07G527200.1.v7.1,OG0015372,-1.518250001939108,Down,Transmembrane 9 superfamily member,0072657,protein localization to membrane,0.679092704611
103,Mg,MisinT437000.1.v7.1,OG0011089,-1.5264017215055383,Down,Probable leucine-rich repeat receptor-like protein kinase At5g49770,NA,NA,NA
104,Mg,Misin14G060100.1.v7.1,OG0001503,-1.5596830922727984,Down,Transmembrane 9 superfamily member,0072657,protein localization to membrane,0.666675681589
104,Mg,Misin14G060100.1.v7.1,OG0001503,-1.5596830922727984,Down,Transmembrane 9 superfamily member,0022900,electron transport chain,0.327447673962
105,Mg,Misin16G044000.1.v7.1,OG0008446,-1.5717761642608183,Down,Long-chain-fatty-acid--CoA ligase,0010025,wax biosynthetic process,0.846819056518
105,Mg,Misin16G044000.1.v7.1,OG0008446,-1.5717761642608183,Down,Long-chain-fatty-acid--CoA ligase,0010143,cutin biosynthetic process,0.82563925589
105,Mg,Misin16G044000.1.v7.1,OG0008446,-1.5717761642608183,Down,Long-chain-fatty-acid--CoA ligase,0009698,phenylpropanoid metabolic process,0.773109735404
105,Mg,Misin16G044000.1.v7.1,OG0008446,-1.5717761642608183,Down,Long-chain-fatty-acid--CoA ligase,0001676,long-chain fatty acid metabolic process,0.759604364937
106,Mg,Misin07G366600.1.v7.1,OG0009757,-1.5732427365075632,Down,Calmodulin-binding protein 60 B,0080142,regulation of salicylic acid biosynthetic process,0.79643113696
106,Mg,Misin07G366600.1.v7.1,OG0009757,-1.5732427365075632,Down,Calmodulin-binding protein 60 B,0006355,regulation of DNA-templated transcription,0.536948288945
107,Mg,Misin07G136300.1.v7.1,OG0009527,-1.5758430326764843,Down,Equilibrative nucleotide transporter 1,1901642,nucleoside transmembrane transport,0.788824385119
107,Mg,Misin07G136300.1.v7.1,OG0009527,-1.5758430326764843,Down,Equilibrative nucleotide transporter 1,0031023,microtubule organizing center organization,0.357530735194
107,Mg,Misin07G136300.1.v7.1,OG0009527,-1.5758430326764843,Down,Equilibrative nucleotide transporter 1,0051225,spindle assembly,0.356942959185
108,Mg,Misin06G101900.1.v7.1,OG0016788,-1.6071281565236244,Down,Transcription factor Pur-alpha 1,0006357,regulation of transcription by RNA polymerase II,0.642973451509
109,Mg,Misin01G421800.1.v7.1,OG0011144,-1.6484067298889908,Down,Transmembrane 9 superfamily member,0072657,protein localization to membrane,0.677506311866
110,Mg,Misin07G467100.1.v7.1,OG0007481,-1.6601499971153753,Down,Transmembrane 9 superfamily member,0072657,protein localization to membrane,0.681168318601
