tmt_batch,protein_id,sample,season,normalized_abundance,log_abundance
1,Td00001aa036987_T001,C002-2,Winter,196.4,5.280153401012015
1,Td00001aa036987_T001,C002-3,Winter,171.9,5.146912918206139
1,Td00001aa036987_T001,C004-1,Winter,212,5.356586279388994
1,Td00001aa036987_T001,C004-2,Winter,131.5,4.879006859222382
1,Td00001aa036987_T001,C004-3,Winter,136,4.912654893088993
1,Td00001aa038966_T001,C002-1,Summer,96.2,4.566429368066671
1,Td00001aa038966_T001,C002-2,Summer,79.2,4.371976311446643
1,Td00001aa038966_T001,C002-3,Summer,79.9,4.380775865287873
1,Td00001aa038966_T001,C004-1,Summer,101,4.615120526742249
1,Td00001aa038966_T001,C004-2,Summer,91.3,4.514150798553826
1,Td00001aa038966_T001,C004-3,Summer,87.9,4.4761998160676955
1,Td00001aa038966_T001,C002-1,Winter,106.1,4.664382055045008
1,Td00001aa038966_T001,C002-2,Winter,119.1,4.77996348475756
1,Td00001aa038966_T001,C002-3,Winter,129.5,4.8636808888616
1,Td00001aa038966_T001,C004-1,Winter,143.2,4.964242261509785
1,Td00001aa038966_T001,C004-2,Winter,210.3,5.348535087463766
1,Td00001aa038966_T001,C004-3,Winter,103.4,4.638604971745509
1,Td00001aa035481_T002,C002-1,Summer,469.3,6.151242224931205
1,Td00001aa035481_T002,C002-2,Summer,470.8,6.154433377510166
1,Td00001aa035481_T002,C002-3,Summer,428.5,6.060290740371557
1,Td00001aa035481_T002,C004-1,Summer,570.4,6.346337870853242
1,Td00001aa035481_T002,C004-2,Summer,627.4,6.441584297350457
1,Td00001aa035481_T002,C004-3,Summer,562.4,6.332213342274549
1,Td00001aa035481_T002,C002-1,Winter,311.2,5.740435795517604
1,Td00001aa035481_T002,C002-2,Winter,339.7,5.8280628781103125
1,Td00001aa035481_T002,C002-3,Winter,353.8,5.868731784552141
1,Td00001aa035481_T002,C004-1,Winter,318.8,5.764563950052823
1,Td00001aa035481_T002,C004-2,Winter,334.7,5.813234611205031
1,Td00001aa035481_T002,C004-3,Winter,301.3,5.708106449455207
1,Td00001aa020375_T001,C002-1,Summer,59.3,4.082609322867086
1,Td00001aa020375_T001,C002-2,Summer,82.2,4.4091553142275846
1,Td00001aa020375_T001,C002-3,Summer,63.3,4.147885344947919
1,Td00001aa020375_T001,C004-1,Summer,60,4.094344578888768
1,Td00001aa020375_T001,C004-2,Summer,67.6,4.213607997841818
1,Td00001aa020375_T001,C004-3,Summer,64.4,4.1651136486382585
1,Td00001aa020375_T001,C002-1,Winter,38.5,3.6506582672677643
1,Td00001aa020375_T001,C002-2,Winter,44.5,3.7954892116441044
1,Td00001aa020375_T001,C002-3,Winter,39.1,3.6661224925667675
1,Td00001aa020375_T001,C004-1,Winter,39,3.6635616717706716
1,Td00001aa020375_T001,C004-2,Winter,31.3,3.443618129494989
1,Td00001aa020375_T001,C004-3,Winter,35,3.555348090060842
1,Td00001aa022107_T003,C002-1,Summer,211.5,5.354225003214465
1,Td00001aa022107_T003,C002-2,Summer,207.3,5.3341670242656605
1,Td00001aa022107_T003,C002-3,Summer,192,5.257495377236115
1,Td00001aa022107_T003,C004-1,Summer,192.5,5.260096158922644
1,Td00001aa022107_T003,C004-2,Summer,198.5,5.290789105165029
1,Td00001aa022107_T003,C004-3,Summer,207.7,5.336094735696703
1,Td00001aa022107_T003,C002-1,Winter,127.9,4.851248716403405
1,Td00001aa022107_T003,C002-2,Winter,121.6,4.800736977755751
1,Td00001aa022107_T003,C002-3,Winter,101.3,4.618086421126306
1,Td00001aa022107_T003,C004-1,Winter,134.9,4.904533770626609
1,Td00001aa022107_T003,C004-2,Winter,109.8,4.6986605381828985
1,Td00001aa022107_T003,C004-3,Winter,100.2,4.607168198630804
1,Td00001aa015470_T003,C002-1,Summer,52.4,3.9589066104109656
1,Td00001aa015470_T003,C002-2,Summer,49.6,3.903990853892172
1,Td00001aa015470_T003,C002-3,Summer,51,3.9318256523321686
1,Td00001aa015470_T003,C004-1,Summer,48.4,3.8794998343837426
1,Td00001aa015470_T003,C004-2,Summer,46.4,3.8372994807839333
1,Td00001aa015470_T003,C004-3,Summer,45.7,3.822098319781997
1,Td00001aa015470_T003,C002-1,Winter,44.3,3.790984699624453
1,Td00001aa015470_T003,C002-2,Winter,46.5,3.8394523340986866
1,Td00001aa015470_T003,C002-3,Winter,47.8,3.867025660417912
1,Td00001aa015470_T003,C004-1,Winter,51.2,3.9357395515767117
1,Td00001aa015470_T003,C004-2,Winter,75.5,4.324132669500012
1,Td00001aa015470_T003,C004-3,Winter,48.9,3.8897774169307238
1,Td00001aa010371_T001,C002-1,Summer,103.3,4.637637385806135
1,Td00001aa010371_T001,C002-2,Summer,117.8,4.76898827970645
1,Td00001aa010371_T001,C002-3,Summer,95.7,4.561218308908229
1,Td00001aa010371_T001,C004-1,Summer,122.7,4.809742359866825
1,Td00001aa010371_T001,C004-2,Summer,128,4.852030271732117
1,Td00001aa010371_T001,C004-3,Summer,133.5,4.894101485330941
1,Td00001aa010371_T001,C002-1,Winter,125,4.828313745302301
1,Td00001aa010371_T001,C002-2,Winter,113.9,4.735320879232768
1,Td00001aa010371_T001,C002-3,Winter,120.8,4.79413629377886
1,Td00001aa010371_T001,C004-1,Winter,124.6,4.825108614379035
1,Td00001aa010371_T001,C004-2,Winter,158.2,5.063860061654666
1,Td00001aa010371_T001,C004-3,Winter,136.8,4.918520012498392
1,Td00001aa039348_T001,C002-1,Summer,170.8,5.140493287209271
1,Td00001aa039348_T001,C002-2,Summer,185.2,5.221436327611647
1,Td00001aa039348_T001,C002-3,Summer,151,5.017279843437441
1,Td00001aa039348_T001,C004-1,Summer,193.7,5.266310575575573
1,Td00001aa039348_T001,C004-2,Summer,157.1,5.0568825516269476
1,Td00001aa039348_T001,C004-3,Summer,173.4,5.1556010701134545
1,Td00001aa039348_T001,C002-1,Winter,181,5.1984970367906875
1,Td00001aa039348_T001,C002-2,Winter,173.2,5.154447001902007
1,Td00001aa039348_T001,C002-3,Winter,218.2,5.385412077981922
1,Td00001aa039348_T001,C004-1,Winter,188.5,5.2390980121931054
1,Td00001aa039348_T001,C004-2,Winter,180.1,5.1935122577343815
1,Td00001aa039348_T001,C004-3,Winter,190.7,5.250701517850212
1,Td00001aa019836_T001,C002-1,Summer,84.9,4.441474105095865
1,Td00001aa019836_T001,C002-2,Summer,82.4,4.411585449051349
1,Td00001aa019836_T001,C002-3,Summer,82.1,4.40793802863865
1,Td00001aa019836_T001,C004-1,Summer,77.5,4.350277949262527
1,Td00001aa019836_T001,C004-2,Summer,72.5,4.283586575653732
1,Td00001aa019836_T001,C004-3,Summer,67.9,4.2180360492921904
1,Td00001aa019836_T001,C002-1,Winter,91,4.510859517505861
1,Td00001aa019836_T001,C002-2,Winter,74.2,4.306764163650423
1,Td00001aa019836_T001,C002-3,Winter,67.7,4.215086194689278
1,Td00001aa019836_T001,C004-1,Winter,105,4.653960359681333
1,Td00001aa019836_T001,C004-2,Winter,73.3,4.294560622535171
1,Td00001aa019836_T001,C004-3,Winter,74,4.304065106717683
1,Td00001aa013724_T001,C002-1,Summer,102.1,4.625952734964939
1,Td00001aa013724_T001,C002-2,Summer,83.4,4.423648321355109
1,Td00001aa013724_T001,C002-3,Summer,97.1,4.57574138559594
1,Td00001aa013724_T001,C004-1,Summer,99.1,4.596129451426759
1,Td00001aa013724_T001,C004-2,Summer,96.3,4.567468329188296
1,Td00001aa013724_T001,C004-3,Summer,115.2,4.746669756942346
1,Td00001aa013724_T001,C002-1,Winter,100.2,4.607168198630804
1,Td00001aa013724_T001,C002-2,Winter,120.5,4.791649761229465
1,Td00001aa013724_T001,C002-3,Winter,104.9,4.65300752493514
1,Td00001aa013724_T001,C004-1,Winter,124.8,4.826712463948148
1,Td00001aa013724_T001,C004-2,Winter,106.5,4.668144994539151
1,Td00001aa013724_T001,C004-3,Winter,112.2,4.720283002001252
1,Td00001aa031362_T001,C002-1,Summer,422.4,6.045952734759476
1,Td00001aa031362_T001,C002-2,Summer,375.4,5.927992126816234
1,Td00001aa031362_T001,C002-3,Summer,423.8,6.049261648193802
1,Td00001aa031362_T001,C004-1,Summer,388.9,5.963322243733057
1,Td00001aa031362_T001,C004-2,Summer,350.6,5.8596459753393875
1,Td00001aa031362_T001,C004-3,Summer,341.9,5.834518299570087
1,Td00001aa031362_T001,C002-1,Winter,443.7,6.095148660638639
1,Td00001aa031362_T001,C002-2,Winter,415.6,6.029723261631232
1,Td00001aa031362_T001,C002-3,Winter,492.8,6.200103414248531
1,Td00001aa031362_T001,C004-1,Winter,365.4,5.900992646680633
1,Td00001aa031362_T001,C004-2,Winter,364.7,5.899075100556614
1,Td00001aa031362_T001,C004-3,Winter,374.2,5.924790416512357
1,Td00001aa029020_T002,C002-1,Summer,42.3,3.744787109692894
1,Td00001aa029020_T002,C002-2,Summer,49.6,3.903990853892172
1,Td00001aa029020_T002,C002-3,Summer,62.2,4.130355015822304
1,Td00001aa029020_T002,C004-1,Summer,56.2,4.02891677469324
1,Td00001aa029020_T002,C004-2,Summer,58.5,4.069026771331828
1,Td00001aa029020_T002,C004-3,Summer,59.3,4.082609322867086
1,Td00001aa029020_T002,C002-1,Winter,55.8,4.021773887308412
1,Td00001aa029020_T002,C002-2,Winter,52.4,3.9589066104109656
1,Td00001aa029020_T002,C002-3,Winter,93.3,4.5358201185714115
1,Td00001aa029020_T002,C004-1,Winter,57,4.04305128537841
1,Td00001aa029020_T002,C004-2,Winter,67,4.204692634316339
1,Td00001aa029020_T002,C004-3,Winter,63.6,4.152613486069347
1,Td00001aa026409_T001,C002-1,Summer,81.3,4.398146028853888
1,Td00001aa026409_T001,C002-2,Summer,88.2,4.479606974350614
1,Td00001aa026409_T001,C002-3,Summer,88.6,4.484131868897717
1,Td00001aa026409_T001,C004-1,Summer,94.8,4.551769419809499
1,Td00001aa026409_T001,C004-2,Summer,101.3,4.618086421126306
1,Td00001aa026409_T001,C004-3,Summer,96.1,4.565389326382074
1,Td00001aa026409_T001,C002-1,Winter,88.1,4.478472544292871
1,Td00001aa026409_T001,C002-2,Winter,79.7,4.378269598343221
1,Td00001aa026409_T001,C002-3,Winter,96.6,4.570578751570439
1,Td00001aa026409_T001,C004-1,Winter,87.7,4.473921910780646
1,Td00001aa026409_T001,C004-2,Winter,107.9,4.681204881531929
1,Td00001aa026409_T001,C004-3,Winter,77.7,4.352855270243615
1,Td00001aa029351_T001,C002-1,Summer,29.6,3.387774395113798
1,Td00001aa029351_T001,C002-2,Summer,93.3,4.5358201185714115
1,Td00001aa029351_T001,C002-3,Summer,51.2,3.9357395515767117
1,Td00001aa029351_T001,C004-1,Summer,96.6,4.570578751570439
1,Td00001aa029351_T001,C004-2,Summer,111.8,4.716711569665542
1,Td00001aa029351_T001,C004-3,Summer,85.8,4.4520190181489285
1,Td00001aa029351_T001,C002-1,Winter,21.3,3.0587071196637354
1,Td00001aa029351_T001,C002-2,Winter,21.7,3.077312306629362
1,Td00001aa029351_T001,C002-3,Winter,31.5,3.4499875775776188
1,Td00001aa029351_T001,C004-1,Winter,22.1,3.095577653772575
1,Td00001aa029351_T001,C004-2,Winter,19.5,2.970414516851751
1,Td00001aa029351_T001,C004-3,Winter,10.4,2.3418059023011684
1,Td00001aa021975_T001,C002-1,Summer,39.6,3.6788291435129596
1,Td00001aa021975_T001,C002-2,Summer,31.6,3.4531571522384357
1,Td00001aa021975_T001,C002-3,Summer,41.2,3.7184382806273253
1,Td00001aa021975_T001,C004-1,Summer,27.4,3.310543049890374
1,Td00001aa021975_T001,C004-2,Summer,34.5,3.5409593530228207
1,Td00001aa021975_T001,C004-3,Summer,31.8,3.4594663212326715
1,Td00001aa021975_T001,C002-1,Winter,31.8,3.4594663212326715
1,Td00001aa021975_T001,C002-2,Winter,32.2,3.4719664836062627
1,Td00001aa021975_T001,C002-3,Winter,27.1,3.2995337647860237
1,Td00001aa021975_T001,C004-1,Winter,25.4,3.234749213394569
1,Td00001aa021975_T001,C004-2,Winter,34.9,3.552486857861676
1,Td00001aa021975_T001,C004-3,Winter,30.5,3.4177267164002507
1,Td00001aa001507_T002,C002-1,Summer,87,4.465908130148836
1,Td00001aa001507_T002,C002-2,Summer,84,4.430816810748075
1,Td00001aa001507_T002,C002-3,Summer,88.6,4.484131868897717
1,Td00001aa001507_T002,C004-1,Summer,95.3,4.5570298211533355
1,Td00001aa001507_T002,C004-2,Summer,86.9,4.464758043778827
1,Td00001aa001507_T002,C004-3,Summer,94.1,4.544358057218326
1,Td00001aa001507_T002,C002-1,Winter,39.4,3.6737658416845984
1,Td00001aa001507_T002,C002-2,Winter,42.8,3.7565381259522366
1,Td00001aa001507_T002,C002-3,Winter,33.3,3.5055574270164276
1,Td00001aa001507_T002,C004-1,Winter,43.8,3.7796338402134504
1,Td00001aa001507_T002,C004-2,Winter,30.8,3.427514722447061
1,Td00001aa001507_T002,C004-3,Winter,39.5,3.6763006972235317
1,Td00001aa015700_T001,C002-1,Summer,68.8,4.231203759474181
1,Td00001aa015700_T001,C002-2,Summer,81.3,4.398146028853888
1,Td00001aa015700_T001,C002-3,Summer,63.8,4.155753206024725
1,Td00001aa015700_T001,C004-1,Summer,81.5,4.400603032516756
1,Td00001aa015700_T001,C004-2,Summer,83.8,4.428433019421211
1,Td00001aa015700_T001,C004-3,Summer,60.9,4.109233191136212
1,Td00001aa015700_T001,C002-1,Winter,49.5,3.9019726897766644
1,Td00001aa015700_T001,C002-2,Winter,68.2,4.222444579512173
1,Td00001aa015700_T001,C002-3,Winter,84.3,4.434381876870206
1,Td00001aa015700_T001,C004-1,Winter,59.5,4.0859763293583065
1,Td00001aa015700_T001,C004-2,Winter,79.9,4.380775865287873
1,Td00001aa015700_T001,C004-3,Winter,65.7,4.185098940711264
1,Td00001aa024867_T001,C002-1,Summer,29.1,3.3707382085417077
1,Td00001aa024867_T001,C002-2,Summer,33.2,3.5025499060429244
1,Td00001aa024867_T001,C002-3,Summer,25,3.2188758648682
1,Td00001aa024867_T001,C004-1,Summer,28.7,3.3568971576087803
1,Td00001aa024867_T001,C004-2,Summer,29.2,3.3741687435208108
1,Td00001aa024867_T001,C004-3,Summer,29.9,3.3978585138414563
1,Td00001aa024867_T001,C002-1,Winter,13.2,2.580216905349898
1,Td00001aa024867_T001,C002-2,Winter,15.2,2.721295493641702
1,Td00001aa024867_T001,C002-3,Winter,10.5,2.3513753524015684
1,Td00001aa024867_T001,C004-1,Winter,19.6,2.9755296172568784
1,Td00001aa024867_T001,C004-2,Winter,16.5,2.8033604415125937
1,Td00001aa024867_T001,C004-3,Winter,10.7,2.3702438349258
1,Td00001aa001322_T001,C002-1,Summer,31.7,3.456316712428976
1,Td00001aa001322_T001,C002-2,Summer,42.9,3.7588718492439943
1,Td00001aa001322_T001,C002-3,Summer,32.7,3.487375108484247
1,Td00001aa001322_T001,C004-1,Summer,33.5,3.5115454686817666
1,Td00001aa001322_T001,C004-2,Summer,32.4,3.4781584536624806
1,Td00001aa001322_T001,C004-3,Summer,29.3,3.3775875501527137
1,Td00001aa001322_T001,C002-1,Winter,34.6,3.5438537109654122
1,Td00001aa001322_T001,C002-2,Winter,53.1,3.9721769470802846
1,Td00001aa001322_T001,C002-3,Winter,49.6,3.903990853892172
1,Td00001aa001322_T001,C004-1,Winter,29.1,3.3707382085417077
1,Td00001aa001322_T001,C004-2,Winter,39.5,3.6763006972235317
1,Td00001aa001322_T001,C004-3,Winter,47.3,3.856510316639536
1,Td00001aa008865_T002,C002-1,Summer,232.9,5.450609181183983
1,Td00001aa008865_T002,C002-2,Summer,198.1,5.288771958752461
1,Td00001aa008865_T002,C002-3,Summer,184.8,5.219274164618839
1,Td00001aa008865_T002,C004-1,Summer,221.1,5.398615092386241
1,Td00001aa008865_T002,C004-2,Summer,185.9,5.225208900106635
1,Td00001aa008865_T002,C004-3,Summer,213.1,5.361761543797204
1,Td00001aa008865_T002,C002-1,Winter,127.6,4.84890037874768
1,Td00001aa008865_T002,C002-2,Winter,155.8,5.048573139855133
1,Td00001aa008865_T002,C002-3,Winter,106.7,4.670021167679779
1,Td00001aa008865_T002,C004-1,Winter,200.7,5.301811260784853
1,Td00001aa008865_T002,C004-2,Winter,136.5,4.916324621951022
1,Td00001aa008865_T002,C004-3,Winter,136.2,4.914124401057556
1,Td00001aa026240_T001,C002-1,Summer,218.4,5.386328248449504
1,Td00001aa026240_T001,C002-2,Summer,259.1,5.5572140914275785
1,Td00001aa026240_T001,C002-3,Summer,230.3,5.439382811168802
1,Td00001aa026240_T001,C004-1,Summer,185.3,5.221976138687968
1,Td00001aa026240_T001,C004-2,Summer,231.9,5.4463062485736895
1,Td00001aa026240_T001,C004-3,Summer,219.5,5.391352237071034
1,Td00001aa026240_T001,C002-1,Winter,264.1,5.576327823089531
1,Td00001aa026240_T001,C002-2,Winter,271.4,5.603593751085367
1,Td00001aa026240_T001,C002-3,Winter,360.7,5.88804659068188
1,Td00001aa026240_T001,C004-1,Winter,175.5,5.1676390486039265
1,Td00001aa026240_T001,C004-2,Winter,180.7,5.196838203132217
1,Td00001aa026240_T001,C004-3,Winter,257.2,5.549853996251489
1,Td00001aa035464_T001,C002-1,Summer,318.8,5.764563950052823
1,Td00001aa035464_T001,C002-2,Summer,327.6,5.791793355031418
1,Td00001aa035464_T001,C002-3,Summer,336.4,5.818300931071445
1,Td00001aa035464_T001,C004-1,Summer,291.1,5.673666854186823
1,Td00001aa035464_T001,C004-2,Summer,322.5,5.776103139336603
1,Td00001aa035464_T001,C004-3,Summer,275,5.616771101302935
1,Td00001aa035464_T001,C002-1,Winter,273.3,5.610570096593005
1,Td00001aa035464_T001,C002-2,Winter,318.2,5.762680119046364
1,Td00001aa035464_T001,C002-3,Winter,255.4,5.542830947513866
1,Td00001aa035464_T001,C004-1,Winter,226.7,5.423627561924599
1,Td00001aa035464_T001,C004-2,Winter,204.6,5.321056858405112
1,Td00001aa035464_T001,C004-3,Winter,193.9,5.267342567405904
1,Td00001aa039360_T002,C002-1,Summer,291.4,5.674696897192813
1,Td00001aa039360_T002,C002-2,Summer,319.3,5.7661311028525875
1,Td00001aa039360_T002,C002-3,Summer,262.4,5.569870060880909
1,Td00001aa039360_T002,C004-1,Summer,335,5.814130534810141
1,Td00001aa039360_T002,C004-2,Summer,281.8,5.641197603013196
1,Td00001aa039360_T002,C004-3,Summer,231.7,5.445443435754256
1,Td00001aa039360_T002,C002-1,Winter,216.1,5.375741268140327
1,Td00001aa039360_T002,C002-2,Winter,294.9,5.6866363192122105
1,Td00001aa039360_T002,C002-3,Winter,295.6,5.689007192456996
1,Td00001aa039360_T002,C004-1,Winter,245.7,5.504111283597138
1,Td00001aa039360_T002,C004-2,Winter,244.9,5.500849968041422
1,Td00001aa039360_T002,C004-3,Winter,205.4,5.324959302363007
1,Td00001aa012521_T002,C002-1,Summer,82,4.406719259459375
1,Td00001aa012521_T002,C002-2,Summer,98.4,4.58904081422081
1,Td00001aa012521_T002,C002-3,Summer,92.2,4.523960141408535
1,Td00001aa012521_T002,C004-1,Summer,81.9,4.4054990030690355
1,Td00001aa012521_T002,C004-2,Summer,96.5,4.569543018707635
1,Td00001aa012521_T002,C004-3,Summer,88,4.477336825841843
1,Td00001aa012521_T002,C002-1,Winter,52.6,3.962716138755071
1,Td00001aa012521_T002,C002-2,Winter,43,3.761200138949376
1,Td00001aa012521_T002,C002-3,Winter,48.1,3.873282197901736
1,Td00001aa012521_T002,C004-1,Winter,49.8,3.9080150041109283
1,Td00001aa012521_T002,C004-2,Winter,70.6,4.257030158663502
1,Td00001aa012521_T002,C004-3,Winter,51.8,3.947390168570456
1,Td00001aa001127_T001,C002-1,Summer,343.8,5.8400600958574165
1,Td00001aa001127_T001,C002-2,Summer,368.7,5.909983307952331
1,Td00001aa001127_T001,C002-3,Summer,382.8,5.947512662191129
1,Td00001aa001127_T001,C004-1,Summer,319.8,5.767695803526808
1,Td00001aa001127_T001,C004-2,Summer,332,5.805134971928537
1,Td00001aa001127_T001,C004-3,Summer,303.2,5.7143926570663695
1,Td00001aa001127_T001,C002-1,Winter,289.9,5.669536039377075
1,Td00001aa001127_T001,C002-2,Winter,264.4,5.57746311175968
1,Td00001aa001127_T001,C002-3,Winter,281.5,5.640132451132143
1,Td00001aa001127_T001,C004-1,Winter,266.2,5.584247909717585
1,Td00001aa001127_T001,C004-2,Winter,320.2,5.7689458036856625
1,Td00001aa001127_T001,C004-3,Winter,280.7,5.637286486930359
1,Td00001aa019037_T001,C002-1,Summer,24.5,3.198673158367007
1,Td00001aa019037_T001,C002-2,Summer,27,3.2958369030413657
1,Td00001aa019037_T001,C002-3,Summer,22.8,3.1267605798200435
1,Td00001aa019037_T001,C004-1,Summer,32,3.465735934049726
1,Td00001aa019037_T001,C004-2,Summer,19,2.944439031798018
1,Td00001aa019037_T001,C004-3,Summer,27.8,3.325036056667814
1,Td00001aa019037_T001,C002-1,Winter,29.6,3.387774395113798
1,Td00001aa019037_T001,C002-2,Winter,20.2,3.005682653912108
1,Td00001aa019037_T001,C002-3,Winter,27.9,3.328626724669613
1,Td00001aa019037_T001,C004-1,Winter,18,2.890371813451719
1,Td00001aa019037_T001,C004-2,Winter,23.1,3.1398326608177904
1,Td00001aa019037_T001,C004-3,Winter,20,2.9957323235539897
1,Td00001aa035290_T001,C002-1,Summer,128.7,4.857484122372089
1,Td00001aa035290_T001,C002-2,Summer,113.4,4.730921400111994
1,Td00001aa035290_T001,C002-3,Summer,102,4.624972823088193
1,Td00001aa035290_T001,C004-1,Summer,171.5,5.144583272436899
1,Td00001aa035290_T001,C004-2,Summer,112.7,4.724729429918845
1,Td00001aa035290_T001,C004-3,Summer,142.9,4.962145091933722
1,Td00001aa035290_T001,C002-1,Winter,93.3,4.5358201185714115
1,Td00001aa035290_T001,C002-2,Winter,97.4,4.57882622091543
1,Td00001aa035290_T001,C002-3,Winter,210.6,5.3499606044482135
1,Td00001aa035290_T001,C004-1,Winter,128,4.852030271732117
1,Td00001aa035290_T001,C004-2,Winter,120,4.787491751115379
1,Td00001aa035290_T001,C004-3,Winter,264.7,5.578597113010917
1,Td00001aa000093_T002,C002-1,Summer,12.2,2.5014360337064203
1,Td00001aa000093_T002,C002-2,Summer,13.9,2.6318889120790896
1,Td00001aa000093_T002,C002-3,Summer,14.5,2.6741487183920434
1,Td00001aa000093_T002,C004-1,Summer,26.5,3.277144770728025
1,Td00001aa000093_T002,C004-2,Summer,18.9,2.939161974975648
1,Td00001aa000093_T002,C004-3,Summer,21.1,3.0492730878753846
1,Td00001aa000093_T002,C002-1,Winter,5.7,1.7404663502790856
1,Td00001aa000093_T002,C002-2,Winter,13.6,2.6100698662714152
1,Td00001aa000093_T002,C002-3,Winter,13,2.5649494343846104
1,Td00001aa000093_T002,C004-1,Winter,39.4,3.6737658416845984
1,Td00001aa000093_T002,C004-2,Winter,18.9,2.939161974975648
1,Td00001aa000093_T002,C004-3,Winter,16.6,2.8094027556034598
1,Td00001aa002345_T001,C002-1,Summer,101.7,4.622027312887356
1,Td00001aa002345_T001,C002-2,Summer,90.7,4.50755736814645
1,Td00001aa002345_T001,C002-3,Summer,109.2,4.693181072468314
1,Td00001aa002345_T001,C004-1,Summer,103.3,4.637637385806135
1,Td00001aa002345_T001,C004-2,Summer,95.4,4.5580785889364215
1,Td00001aa002345_T001,C004-3,Summer,85,4.442651268255022
1,Td00001aa002345_T001,C002-1,Winter,55,4.007333203414289
1,Td00001aa002345_T001,C002-2,Winter,72.6,4.2849649356048545
1,Td00001aa002345_T001,C002-3,Winter,73.1,4.291828380435623
1,Td00001aa002345_T001,C004-1,Winter,63,4.143134742264548
1,Td00001aa002345_T001,C004-2,Winter,56.8,4.039536343332739
1,Td00001aa002345_T001,C004-3,Winter,45.4,3.8155121270737338
1,Td00001aa017095_T001,C002-1,Summer,45.1,3.8088822686815815
1,Td00001aa017095_T001,C002-2,Summer,55,4.007333203414289
1,Td00001aa017095_T001,C002-3,Summer,45.1,3.8088822686815815
1,Td00001aa017095_T001,C004-1,Summer,44.3,3.790984699624453
1,Td00001aa017095_T001,C004-2,Summer,39.7,3.681351212882061
1,Td00001aa017095_T001,C004-3,Summer,50.5,3.921973356083294
1,Td00001aa017095_T001,C002-1,Winter,93.7,4.540098199916735
