tmt_batch,Checked,Protein_FDR_Confidence_Combined,Master,protein_id,Description,Exp_q_value_Combined,Sum_PEP_Score,Coverage,Peptides,PSMs,Unique_Peptides,AAs,MW_kDa,calc_pI,Score_Sequest_HT_Sequest_HT,Peptides_by_Search_Engine_Sequest_HT,Razor_Peptides,Abundance_Ratio_Winter_Summer,Abundance_Ratio_Summer_Winter,pval,Abundances_Grouped_Summer,Abundances_Grouped_Winter,Abundances_Grouped_CV_Summer,Abundances_Grouped_CV_Winter,Abundance_C002-1_Summer,Abundance_C002-2_Summer,Abundance_C002-3_Summer,Abundance_C004-1_Summer,Abundance_C004-2_Summer,Abundance_C004-3_Summer,Abundance_C002-1_Winter,Abundance_C002-2_Winter,Abundance_C002-3_Winter,Abundance_C004-1_Winter,Abundance_C004-2_Winter,Abundance_C004-3_Winter,Abundances_Normalized_C002-1_Summer,Abundances_Normalized_C002-2_Summer,Abundances_Normalized_C002-3_Summer,Abundances_Normalized_C004-1_Summer,Abundances_Normalized_C004-2_Summer,Abundances_Normalized_C004-3_Summer,Abundances_Normalized_C002-1_Winter,Abundances_Normalized_C002-2_Winter,Abundances_Normalized_C002-3_Winter,Abundances_Normalized_C004-1_Winter,Abundances_Normalized_C004-2_Winter,Abundances_Normalized_C004-3_Winter,Found_in_S55_C002-1_Summer,Found_in_S56_C002-2_Summer,Found_in_S57_C002-3_Summer,Found_in_S58_C004-1_Summer,Found_in_S59_C004-2_Summer,Found_in_S60_C004-3_Summer,Found_in_S67_C002-1_Winter,Found_in_S68_C002-2_Winter,Found_in_S69_C002-3_Winter,Found_in_S70_C004-1_Winter,Found_in_S71_C004-2_Winter,Found_in_S72_C004-3_Winter,Protein_Groups,Modifications,Abundance_C027-1_Summer,Abundance_C027-2_Summer,Abundance_C027-3_Summer,Abundance_C043-1_Summer,Abundance_C043-2_Summer,Abundance_C043-3_Summer,Abundance_C027-1_Winter,Abundance_C027-2_Winter,Abundance_C027-3_Winter,Abundance_C043-1_Winter,Abundance_C043-2_Winter,Abundance_C043-3_Winter,Abundances_Normalized_C027-1_Summer,Abundances_Normalized_C027-2_Summer,Abundances_Normalized_C027-3_Summer,Abundances_Normalized_C043-1_Summer,Abundances_Normalized_C043-2_Summer,Abundances_Normalized_C043-3_Summer,Abundances_Normalized_C027-1_Winter,Abundances_Normalized_C027-2_Winter,Abundances_Normalized_C027-3_Winter,Abundances_Normalized_C043-1_Winter,Abundances_Normalized_C043-2_Winter,Abundances_Normalized_C043-3_Winter,Found_in_S73_C027-1_Summer,Found_in_S74_C027-2_Summer,Found_in_S75_C027-3_Summer,Found_in_S76_C043-1_Summer,Found_in_S77_C043-2_Summer,Found_in_S78_C043-3_Summer,Found_in_S85_C027-1_Winter,Found_in_S86_C027-2_Winter,Found_in_S87_C027-3_Winter,Found_in_S88_C043-1_Winter,Found_in_S89_C043-2_Winter,Found_in_S90_C043-3_Winter,Abundance_C065-1_Summer,Abundance_C065-2_Summer,Abundance_C065-3_Summer,Abundance_C071-1_Summer,Abundance_C071-2_Summer,Abundance_C071-3_Summer,Abundance_C065-1_Winter,Abundance_C065-2_Winter,Abundance_C065-3_Winter,Abundance_C071-1_Winter,Abundance_C071-2_Winter,Abundance_C071-3_Winter,Abundances_Normalized_C065-1_Summer,Abundances_Normalized_C065-2_Summer,Abundances_Normalized_C065-3_Summer,Abundances_Normalized_C071-1_Summer,Abundances_Normalized_C071-2_Summer,Abundances_Normalized_C071-3_Summer,Abundances_Normalized_C065-1_Winter,Abundances_Normalized_C065-2_Winter,Abundances_Normalized_C065-3_Winter,Abundances_Normalized_C071-1_Winter,Abundances_Normalized_C071-2_Winter,Abundances_Normalized_C071-3_Winter,Found_in_S1_C065-1_Summer,Found_in_S2_C065-2_Summer,Found_in_S3_C065-3_Summer,Found_in_S4_C071-1_Summer,Found_in_S5_C071-2_Summer,Found_in_S6_C071-3_Summer,Found_in_S13_C065-1_Winter,Found_in_S14_C065-2_Winter,Found_in_S15_C065-3_Winter,Found_in_S16_C071-1_Winter,Found_in_S17_C071-2_Winter,Found_in_S18_C071-3_Winter,Abundance_C022-1_Summer,Abundance_C022-2_Summer,Abundance_C022-3_Summer,Abundance_C076-1_Summer,Abundance_C076-2_Summer,Abundance_C076-3_Summer,Abundance_C022-1_Winter,Abundance_C022-2_Winter,Abundance_C022-3_Winter,Abundance_C076-1_Winter,Abundance_C076-2_Winter,Abundance_C076-3_Winter,Abundances_Normalized_C022-1_Summer,Abundances_Normalized_C022-2_Summer,Abundances_Normalized_C022-3_Summer,Abundances_Normalized_C076-1_Summer,Abundances_Normalized_C076-2_Summer,Abundances_Normalized_C076-3_Summer,Abundances_Normalized_C022-1_Winter,Abundances_Normalized_C022-2_Winter,Abundances_Normalized_C022-3_Winter,Abundances_Normalized_C076-1_Winter,Abundances_Normalized_C076-2_Winter,Abundances_Normalized_C076-3_Winter,Found_in_S19_C022-1_Summer,Found_in_S20_C022-2_Summer,Found_in_S21_C022-3_Summer,Found_in_S22_C076-1_Summer,Found_in_S23_C076-2_Summer,Found_in_S24_C076-3_Summer,Found_in_S31_C022-1_Winter,Found_in_S32_C022-2_Winter,Found_in_S33_C022-3_Winter,Found_in_S34_C076-1_Winter,Found_in_S35_C076-2_Winter,Found_in_S36_C076-3_Winter
2,TRUE,High,Master Protein,Td00001aa004096_T003,Td00001aa004096_T003,0,15.312,8,3,9,1,421,46.9,7.43,27.65,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,Not Found,Not Found,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa018084_T001,Td00001aa018084_T001,0,15.307,9,5,9,5,672,74,8.87,23.21,5,0,1.2077294685990339,0.828,0.0119889581736591,90,108.7,21.77,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,290.6,332.6,345,162.7,368.8,141.8,134.1,53.2,116.3,158.4,144.6,216.9,357.7,382.1,402.8,267.4,401.8,229.1,434.4,392.7,458.9,472.8,482.7,431.2,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa003690_T001,Td00001aa003690_T001,0,15.291,20,3,4,3,227,24.5,5.88,14.48,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,Not Found,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa005930_T001,Td00001aa005930_T001,0,15.289,1,3,4,2,3635,401.1,5.29,14.77,3,0,1.0989010989010988,0.91,0.948351692658089,94.7,104,18.82,24.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,70.9,81.7,77.1,73.6,78.5,80.2,25.9,18.4,27,32.1,41.1,38.8,87.3,93.9,90,121,85.5,129.6,83.9,135.8,106.5,95.8,137.2,77.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa038363_T007,Td00001aa038363_T007,0,15.284,16,4,8,4,322,35.1,5.72,29.64,4,0,0.5767012687427913,1.734,3.843507737189e-6,125.1,72.2,7.48,16.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,173.6,192.4,186.9,134.8,215.8,115.4,43,16.5,33.5,36.5,25.8,66.3,213.7,221,218.2,221.6,235.1,186.4,139.3,121.8,132.2,108.9,86.1,131.8,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa032812_T001,Td00001aa032812_T001,0,15.279,18,4,7,4,331,36.1,6.64,17.48,4,0,1.1086474501108647,0.902,0.330148532840771,93.3,103.5,12.84,11.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Met-loss [N-Term],22.3,29.8,30.4,18.8,29.8,15.6,10,0,8.9,10.6,10.8,21.2,27.4,34.2,35.5,30.9,32.5,25.2,32.4,0,35.1,31.6,36.1,42.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa036882_T002,Td00001aa036882_T002,0,15.279,23,5,7,1,311,34.2,5.21,21.67,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa013992_T001,Td00001aa013992_T001,0,15.271,14,5,6,5,574,64.4,7.97,18.96,5,0,1.5625,0.64,0.00588423819768535,74.9,116.9,22.33,13.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,59.4,65.8,64.9,61.7,69.2,74.3,42.3,19.5,31.8,37.3,30.6,55.4,73.1,75.6,75.8,101.4,75.4,120,137,143.9,125.5,111.3,102.2,110.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa034885_T001,Td00001aa034885_T001,0,15.255,23,5,9,5,204,22.8,8.06,26.14,5,0,0.7017543859649122,1.425,0.00156471671335934,121.7,85.4,17.11,7.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,129.9,114.9,129.8,71.1,121.3,60.7,28.6,15,23.5,30.7,27,48.5,159.9,132,151.6,116.9,132.2,98.1,92.7,110.7,92.7,91.6,90.1,96.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa014872_T001,Td00001aa014872_T001,0,15.239,10,4,8,1,468,50.8,7.23,20.89,4,0,2.857142857142857,0.35,0.00704762438560202,53,151.4,42.93,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.7,23,29.1,35,28.4,36.7,27.8,9.2,13,31.9,33.6,68.4,20.6,26.4,34,57.5,30.9,59.3,90.1,67.9,51.3,95.2,112.2,136,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa023167_T001,Td00001aa023167_T001,0,15.231,30,3,7,3,112,12.2,9.31,22.12,3,0,0.9090909090909091,1.1,0.19556826394026,111.2,101.1,21.07,23.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,99.2,89.8,77.8,48.4,67.8,45.9,26.7,10.1,20.3,27,12.3,33,122.1,103.2,90.8,79.6,73.9,74.2,86.5,74.5,80.1,80.6,41.1,65.6,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa011188_T001,Td00001aa011188_T001,0,15.218,20,4,6,4,286,29.9,8.46,18.96,4,0,0.8149959250203749,1.227,0.674288796202074,112.5,91.7,8.25,26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,33.9,40.8,39.6,26.6,43.7,23.6,10.6,5,8.8,21,13.3,18.3,41.7,46.9,46.2,43.7,47.6,38.1,34.3,36.9,34.7,62.7,44.4,36.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa024735_T002,Td00001aa024735_T002,0,15.215,10,6,8,2,766,86.9,6.79,22.97,6,2,0.7639419404125287,1.309,0.0316099242809195,114.8,87.7,14.5,20.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,85,92.7,85.4,55.8,77.5,44.1,23.7,7.7,25,24.8,18.1,36.3,104.6,106.5,99.7,91.7,84.4,71.2,76.8,56.8,98.6,74,60.4,72.2,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa017842_T001,Td00001aa017842_T001,0,15.214,33,4,5,3,288,30.7,8.16,18.58,4,0,0.56657223796034,1.765,0.294199502260022,121.7,69,40.01,39.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17.6,17.8,26.8,5.4,18.3,8.2,4.4,0,2.9,3.5,5.9,3.2,21.7,20.5,31.3,8.9,19.9,13.2,14.3,0,11.4,10.4,19.7,6.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa003158_T001,Td00001aa003158_T001,0,15.211,18,2,5,1,197,21.7,9.25,20.94,2,0,0.755287009063444,1.324,0.0102225276125079,99.2,74.9,21.6,12.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,53.6,88,88.1,40.9,75.8,40.8,19.6,7.3,14.9,15.9,14.5,32.1,66,101.1,102.9,67.2,82.6,65.9,63.5,53.9,58.8,47.5,48.4,63.8,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa014071_T002,Td00001aa014071_T002,0,15.205,8,6,6,6,769,85.6,5.02,18.18,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa011660_T003,Td00001aa011660_T003,0,15.205,9,5,7,5,695,78.6,8.87,19.38,5,0,1.1389521640091116,0.878,0.207424380953582,92.4,105.2,9.33,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,70.8,81.6,81.5,54.4,102.3,55.7,27.8,11.4,26.7,44.8,43.6,52.2,87.1,93.8,95.2,89.4,111.5,90,90.1,84.1,105.4,133.7,145.5,103.8,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa004731_T001,Td00001aa004731_T001,0,15.193,16,4,8,1,308,32.7,9.95,23.04,4,2,1.097694840834248,0.911,0.807908821723012,97.3,106.7,7.33,15.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,94.9,119.7,118.1,82,134.7,85.3,45.9,21,30.1,55.4,33.6,77.2,116.8,137.5,137.9,134.8,146.8,137.8,148.7,155,118.8,165.3,112.2,153.5,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa018422_T001,Td00001aa018422_T001,0,15.187,10,3,5,2,589,61.4,6.2,17.63,3,0,0.6816632583503749,1.467,0.00793204900776046,120,81.8,21.25,22.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.1,12.6,17.2,13.5,22.8,9.5,3.3,2,2.3,3.9,5,7,17.4,14.5,20.1,22.2,24.8,15.3,10.7,14.8,9.1,11.6,16.7,13.9,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,TRUE,High,Master Protein,Td00001aa007570_T001,Td00001aa007570_T001,0,15.185,21,5,12,4,362,38.3,8.25,35.03,5,0,4.545454545454546,0.22,1.03660824206764e-4,39.7,180,13.61,67.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,86.7,88.9,95.4,68.7,72.8,75,437.3,44.9,148.1,140.3,86.1,566.7,106.7,102.1,111.4,112.9,79.3,121.2,1416.7,331.4,584.4,418.7,287.4,1126.5,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
