"protein_id","Checked","Master","Description","Coverage","Peptides","PSMs","AAs","Modifications","Abundance_Ratio_Winter_Summer","pval_Winter_Summer","adj_pval_Winter_Summer","Abundance_Grouped_Summer","Abundance_Grouped_Winter","Abundance_Grouped_CV_Summer","Abundance_Grouped_CV_Winter","Abundance_Mg-1_Summer","Abundance_Mg-2_Summer","Abundance_Mg-3_Summer","Abundance_Mg-1_Winter","Abundance_Mg-2_Winter","Abundance_Mg-3_Winter","Abundances_Normalized_Mg-1_Summer","Abundances_Normalized_Mg-2_Summer","Abundances_Normalized_Mg-3_Summer","Abundances_Normalized_Mg-1_Winter","Abundances_Normalized_Mg-2_Winter","Abundances_Normalized_Mg-3_Winter","Found_in_Sample_S12_Mg-1_Summer","Found_in_Sample_S15_Mg-2_Summer","Found_in_Sample_S18_Mg-3_Summer","Found_in_Sample_S11_Mg-1_Winter","Found_in_Sample_S14_Mg-2_Winter","Found_in_Sample_S17_Mg-3_Winter"
"Ag00001aa111862_T002",TRUE,"Master Protein","Ag00001aa111862_T002",46,11,71,334,NA,0.76,0.0725718405987538,0.240186391628977,121,91.9,23.32,5.2,120,102.6,157.2,97.9,96.7,81.1,216.2,217.1,317.8,164.9,153,169.3,"High","High","High","High","High","High"
"Ag00001aa060591_T001",TRUE,"Master Protein","Ag00001aa060591_T001",25,10,90,471,NA,0.871,0.246171733503685,0.584928390776338,156.2,136,9.31,7.46,1252.5,1082.5,1315.7,1043.8,1260.4,967.2,2256.7,2290.3,2659.5,1758.5,1993.8,2018.6,"High","Not Found","High","High","High","High"
"Ag00001aa019017_T001",TRUE,"Master Protein","Ag00001aa019017_T001",32,13,27,578,NA,1.196,0.196396102980917,0.494576355703805,44.4,53.2,16,5.46,26.2,16.5,22.9,31.1,35,28,47.2,34.9,46.3,52.4,55.4,58.4,"High","High","High","High","High","High"
"Ag00001aa123622_T001",TRUE,"Master Protein","Ag00001aa123622_T001",35,10,39,446,NA,1.246,0.371659878136095,0.781275672921064,44,54.8,10.71,8.12,22.1,15.4,16.9,27.4,26.9,18.8,39.8,32.6,34.2,46.2,42.6,39.2,"High","High","High","High","High","High"
"Ag00001aa054066_T001",TRUE,"Master Protein","Ag00001aa054066_T001",20,13,32,1008,NA,1.056,0.895043790222705,1,110,116.2,11.64,5.55,635.4,432.5,546.8,711.4,737.9,515.5,1144.8,915.1,1105.3,1198.5,1167.3,1075.9,"High","High","High","High","High","High"
"Ag00001aa156538_T001",TRUE,"Master Protein","Ag00001aa156538_T001",26,17,59,713,NA,1.746,0.342005946219865,0.739214157970322,30.3,52.9,8.09,15.94,130.1,108.7,99.6,238.3,191,195,234.4,230,201.3,401.5,302.1,407,"High","High","High","High","High","High"
"Ag00001aa025279_T001",TRUE,"Master Protein","Ag00001aa025279_T001",36,12,56,438,NA,1.113,0.504276704757811,0.968803057516496,92.2,102.7,1.86,2.99,1917.2,1626.3,1651.4,2271.8,2421.8,1931.5,3454.3,3440.8,3338.1,3827.2,3831.1,4031.1,"High","High","High","High","High","High"
"Ag00001aa071304_T001",TRUE,"Master Protein","Ag00001aa071304_T001",33,11,76,450,NA,0.418,0.000301746718561979,0.0048630390694005,212.8,88.9,20.85,3.19,192.5,139.9,220,86,94.9,67.5,346.8,296,444.7,144.9,150.1,140.9,"High","High","High","High","High","High"
"Ag00001aa011032_T001",TRUE,"Master Protein","Ag00001aa011032_T001",36,13,37,510,NA,1.469,0.782571797774634,1,56.1,82.4,10.03,8.73,34,29.7,25.7,53.4,51.6,46.6,61.3,62.8,51.9,90,81.6,97.3,"High","High","High","High","High","High"
"Ag00001aa030737_T001",TRUE,"Master Protein","Ag00001aa030737_T001",30,10,89,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa102038_T001",TRUE,"Master Protein","Ag00001aa102038_T001",34,20,40,898,NA,0.588,0.00196084843902555,0.0179290967196826,147.1,86.6,12.3,7.56,1123.9,842.4,1128.6,707.1,810.5,528,2025,1782.3,2281.3,1191.2,1282.1,1102,"High","High","High","High","High","High"
"Ag00001aa000539_T001",TRUE,"Master Protein","Ag00001aa000539_T001",42,10,41,374,NA,1.014,0.999996316550321,1,136.7,138.6,4.88,2.75,318.5,296.1,286.6,338.1,380.4,281.5,573.8,626.5,579.3,569.6,601.8,587.5,"High","High","High","High","High","High"
"Ag00001aa032985_T001",TRUE,"Master Protein","Ag00001aa032985_T001",52,16,37,453,NA,1.456,0.0453983161371101,0.171546332188357,47.4,69,10.51,12.83,41.8,30.3,30.8,55.4,71.8,43.2,75.3,64.1,62.3,93.3,113.6,90.2,"High","High","High","High","High","High"
"Ag00001aa001425_T002",TRUE,"Master Protein","Ag00001aa001425_T002",27,11,31,608,NA,2.929,0.013423611784987,0.0716126254491829,56.7,166.2,16.15,6.21,32.6,20.2,24.1,81.8,90.2,74.4,58.7,42.7,48.7,137.8,142.7,155.3,"High","High","High","High","High","High"
"Ag00001aa046697_T001",TRUE,"Master Protein","Ag00001aa046697_T001",33,18,38,693,NA,0.994,0.999972245054821,1,90.4,89.9,0.24,2.67,842.5,717.1,747.7,904.2,915.4,722.8,1518,1517.2,1511.4,1523.3,1448.1,1508.5,"High","High","High","High","High","High"
"Ag00001aa117671_T001",TRUE,"Master Protein","Ag00001aa117671_T001",34,12,44,505,NA,1.488,0.103441836445076,0.313176630700474,75.3,112.1,13.06,17.73,24.7,20.2,17.1,29.1,40.2,33.6,44.5,42.7,34.6,49,63.6,70.1,"High","High","High","High","High","High"
"Ag00001aa051850_T001",TRUE,"Master Protein","Ag00001aa051850_T001",60,18,99,314,NA,1.925,4.59852423795315e-06,0.000643262778228948,68.9,132.7,4.61,1.82,1796.7,1445.9,1462.4,3496.3,3704,2903.6,3237.2,3059.1,2956.1,5890.1,5859.4,6060,"High","High","High","High","High","High"
"Ag00001aa106819_T002",TRUE,"Master Protein","Ag00001aa106819_T002",26,22,36,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa044369_T001",TRUE,"Master Protein","Ag00001aa044369_T001",20,11,35,833,NA,1.287,0.830953186035829,1,23.4,30.1,62.87,14.26,2.2,0,5.1,4.7,5.2,4.9,4,0,10.3,7.9,8.2,10.2,"High","Not Found","High","High","High","High"
"Ag00001aa123087_T001",TRUE,"Master Protein","Ag00001aa123087_T001",41,14,49,366,NA,0.832,0.203083466657073,0.507197978964585,134.4,111.8,6.98,3.24,2030.2,1979.1,1889.8,1894.4,2008.8,1442,3657.9,4187.2,3820,3191.4,3177.7,3009.5,"High","High","High","High","High","High"
"Ag00001aa009461_T002",TRUE,"Master Protein","Ag00001aa009461_T002",21,16,30,1061,NA,0.922,0.932245076672675,1,143.9,132.7,10.51,3.22,1042.1,982.6,1146.1,1087,1232.6,918.5,1877.6,2078.9,2316.7,1831.2,1949.9,1917,"High","High","High","High","High","High"
"Ag00001aa015828_T002",TRUE,"Master Protein","Ag00001aa015828_T002",58,14,53,323,NA,0.893,0.972123230018965,1,77.6,69.3,22.29,11.58,9,12.1,11.1,9.9,13.2,9.6,16.2,25.6,22.4,16.7,20.9,20,"High","High","High","High","High","High"
"Ag00001aa089744_T001",TRUE,"Master Protein","Ag00001aa089744_T001",28,22,42,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa136467_T001",TRUE,"Master Protein","Ag00001aa136467_T001",30,18,35,888,NA,0.539,0.00506315543314517,0.0357902527506536,176.9,95.3,12.13,9.75,1057.4,749.2,995.7,609.1,688.5,429.8,1905.1,1585.1,2012.7,1026.1,1089.1,897,"High","High","High","High","High","High"
"Ag00001aa010828_T001",TRUE,"Master Protein","Ag00001aa010828_T001",29,10,64,449,NA,0.548,0.0440762785811531,0.168218220339792,277.6,152.2,23.87,7.33,43.3,29.7,50,25.4,27.8,18.3,78,62.8,101.1,42.8,44,38.2,"High","High","High","High","High","High"
"Ag00001aa069526_T001",TRUE,"Master Protein","Ag00001aa069526_T001",45,9,51,276,NA,1.042,0.999885943848818,1,31.3,32.6,13.57,22.91,44.8,33.6,46.1,62.5,41.9,40.3,80.7,71.1,93.2,105.3,66.3,84.1,"High","High","High","High","High","High"
"Ag00001aa081981_T001",TRUE,"Master Protein","Ag00001aa081981_T001",22,13,32,872,NA,0.57,4.76807959545189e-05,0.00140324349710304,166.5,94.9,17.04,3.76,1217.4,953.3,1372.9,742.3,811.6,571,2193.4,2016.9,2775.1,1250.5,1283.9,1191.7,"High","High","High","High","High","High"
"Ag00001aa140871_T001",TRUE,"Master Protein","Ag00001aa140871_T001",52,16,36,454,NA,1.78,0.190624456927958,0.484457250808701,28.4,50.6,24.95,4.45,365,202.7,220.6,471.1,519.9,360.6,657.6,428.9,445.9,793.6,822.4,752.6,"High","High","High","High","High","High"
"Ag00001aa105582_T001",TRUE,"Master Protein","Ag00001aa105582_T001",33,19,35,582,NA,0.98,0.999986032769319,1,110.6,108.4,9.09,9.1,809.8,655.3,603,889.5,859.3,598.9,1459,1386.4,1218.9,1498.5,1359.3,1249.9,"High","High","High","High","High","High"
"Ag00001aa069434_T001",TRUE,"Master Protein","Ag00001aa069434_T001",41,13,36,507,NA,0.806,0.0426930279918544,0.164718519782104,112.5,90.7,6.78,2.51,462.1,348.7,369.4,352.8,380.3,298.8,832.6,737.8,746.7,594.4,601.6,623.6,"High","High","High","High","High","High"
"Ag00001aa043617_T002",TRUE,"Master Protein","Ag00001aa043617_T002",42,16,45,489,NA,1.55,0.00771513018053027,0.0485122932771206,77.4,120,9.16,3.75,633.8,479.5,473,910.7,994,791,1141.9,1014.5,956.1,1534.2,1572.4,1650.9,"High","High","High","High","High","High"
"Ag00001aa021465_T001",TRUE,"Master Protein","Ag00001aa021465_T001",64,10,27,275,NA,3.068,0.102565547884709,0.311609766662469,39.1,120,5.89,8.78,167.4,128.9,150.1,480.6,585,460.2,301.6,272.7,303.4,809.7,925.4,960.5,"High","High","High","High","High","High"
"Ag00001aa044175_T002",TRUE,"Master Protein","Ag00001aa044175_T002",40,12,36,344,NA,1.218,0.276882570124113,0.632707596728823,75.8,92.4,15.14,5.34,645.3,540.7,433.2,827.2,839.1,707.5,1162.7,1144,875.7,1393.6,1327.4,1476.6,"High","High","High","High","High","High"
"Ag00001aa098387_T001",TRUE,"Master Protein","Ag00001aa098387_T001",34,12,64,505,NA,0.738,0.0690291344867874,0.230703652499588,94.5,69.7,12.32,9.91,34.1,36.2,31.3,27.7,34.2,21.6,61.4,76.6,63.3,46.7,54.1,45.1,"High","High","High","High","High","High"
"Ag00001aa058481_T001",TRUE,"Master Protein","Ag00001aa058481_T001",34,14,36,543,NA,0.758,0.136358203749429,0.384493747191189,110.5,83.8,11.84,1.23,165.8,111.6,138.6,126.1,133.5,103.6,298.7,236.1,280.2,212.4,211.2,216.2,"High","High","High","High","High","High"
"Ag00001aa148785_T001",TRUE,"Master Protein","Ag00001aa148785_T001",21,17,44,1100,NA,0.632,0.000464756311180703,0.0067837914472157,136.4,86.2,14.88,2.58,1145.2,801,1132.2,793.2,802.3,624.8,2063.3,1694.7,2288.6,1336.3,1269.2,1304,"High","High","High","High","High","High"
"Ag00001aa112311_T001",TRUE,"Master Protein","Ag00001aa112311_T001",41,13,39,473,NA,0.842,0.382986516609141,0.7980476099218,45.3,38.2,3.99,8.37,11.7,9.2,10,10.1,11.7,7.5,21.1,19.5,20.2,17,18.5,15.7,"High","High","High","High","High","High"
"Ag00001aa077527_T001",TRUE,"Master Protein","Ag00001aa077527_T001",51,11,50,237,NA,0.966,0.998034974650115,1,112.3,108.6,1.7,7.32,314.5,258.9,276.5,299.4,341.4,279.7,566.6,547.8,558.9,504.4,540.1,583.7,"High","High","High","High","High","High"
"Ag00001aa110635_T001",TRUE,"Master Protein","Ag00001aa110635_T001",53,6,37,207,"Met-loss [N-Term]",0.633,0.236007245920544,0.568057024513995,207.1,131,9.73,27.96,340.7,251.5,318.8,230.5,212.8,271.2,613.8,532.1,644.4,388.3,336.6,566,"High","High","High","High","High","High"
"Ag00001aa064781_T001",TRUE,"Master Protein","Ag00001aa064781_T001",45,22,34,743,NA,0.777,0.13917039621861,0.39049624064353,151.2,117.5,10.04,4.91,774.7,600.5,768,619.9,727.4,519.7,1395.8,1270.5,1552.4,1044.3,1150.7,1084.6,"High","High","High","High","High","High"
"Ag00001aa075231_T001",TRUE,"Master Protein","Ag00001aa075231_T001",34,15,36,620,NA,1.562,0.0143548421783907,0.0752974821934874,91.8,143.4,8.81,2.62,542.6,414.5,517.6,906.6,995.5,716.3,977.6,877,1046.3,1527.3,1574.8,1495,"High","High","High","High","High","High"
"Ag00001aa028644_T004",TRUE,"Master Protein","Ag00001aa028644_T004",27,21,33,1017,NA,0.736,0.32153011354143,0.707075540767,80.9,59.5,12.37,4.28,13.6,13.1,10.7,11.2,11.4,8.3,24.5,27.7,21.6,18.9,18,17.3,"High","High","High","High","High","High"
"Ag00001aa044168_T002",TRUE,"Master Protein","Ag00001aa044168_T002",43,14,58,442,NA,0.639,0.449653651570279,0.895613059817722,104.3,66.7,13.42,10.85,992.8,644.8,791.8,684.4,587.4,490.3,1788.8,1364.2,1600.5,1153,929.2,1023.3,"High","High","High","High","High","High"
"Ag00001aa043756_T002",TRUE,"Master Protein","Ag00001aa043756_T002",30,12,35,564,NA,4.358,0.000110686745164457,0.00241431597228649,76.7,334.3,10.21,34.99,25.5,17.7,20.5,107.2,151.4,55,45.9,37.4,41.4,180.6,239.5,114.8,"High","High","High","High","High","High"
"Ag00001aa141778_T001",TRUE,"Master Protein","Ag00001aa141778_T001",37,9,20,450,NA,0.837,0.139131373185825,0.39049624064353,144.2,120.7,6.39,4.65,368.2,319.8,369.1,311.1,358,273.5,663.4,676.6,746.1,524.1,566.3,570.8,"High","High","High","High","High","High"
"Ag00001aa015957_T001",TRUE,"Master Protein","Ag00001aa015957_T001",29,12,39,573,NA,1.072,0.998289007727943,1,51.5,55.2,4.18,9.67,16.1,13.4,15.2,21.1,18.7,14.9,29,28.4,30.7,35.5,29.6,31.1,"High","High","High","High","High","High"
"Ag00001aa026980_T001",TRUE,"Master Protein","Ag00001aa026980_T001",29,8,22,501,NA,0.957,0.999521469233404,1,33,31.6,19.97,27.95,4.3,3.8,2.7,4.4,2.9,3.9,7.7,8,5.5,7.4,4.6,8.1,"High","High","High","High","High","High"
"Ag00001aa103503_T001",TRUE,"Master Protein","Ag00001aa103503_T001",43,11,64,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","Not Found","Not Found","High","Not Found","Not Found"
"Ag00001aa092232_T002",TRUE,"Master Protein","Ag00001aa092232_T002",34,11,47,509,NA,1.008,0.99791174265173,1,97.9,98.7,17.9,12.72,20.5,20.7,15.1,22.1,27.8,16.5,36.9,43.8,30.5,37.2,44,34.4,"High","High","High","High","High","High"
"Ag00001aa003251_T001",TRUE,"Master Protein","Ag00001aa003251_T001",35,15,26,622,NA,0.808,0.0716456465354882,0.237549816500194,121.5,98.2,6.91,2.19,504.1,462.2,421.5,423.9,471.4,351.8,908.2,977.9,852,714.1,745.7,734.2,"High","High","High","High","High","High"
"Ag00001aa030162_T002",TRUE,"Master Protein","Ag00001aa030162_T002",52,10,48,235,"Met-loss+Acetyl [N-Term]",0.824,0.0496933418792718,0.182510091992962,120.5,99.2,7.68,4.75,1038.1,963.8,866.1,914.3,956.4,792.2,1870.4,2039.1,1750.7,1540.3,1512.9,1653.4,"High","High","High","High","High","High"
"Ag00001aa080314_T001",TRUE,"Master Protein","Ag00001aa080314_T001",21,14,57,763,NA,0.999,0.999584999927032,1,125.8,125.6,7.33,10.06,1929.5,1878.5,1755.9,2090.4,2647,1699,3476.4,3974.4,3549.3,3521.6,4187.3,3545.9,"Not Found","Not Found","High","High","High","High"
"Ag00001aa110598_T001",TRUE,"Master Protein","Ag00001aa110598_T001",35,19,35,553,NA,1.14,0.947020061027702,1,118.7,135.3,8.03,14.84,25.7,20.5,19.5,32,25.3,23.7,46.3,43.4,39.4,53.9,40,49.5,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found"
"Ag00001aa122563_T001",TRUE,"Master Protein","Ag00001aa122563_T001",33,7,54,252,NA,1.413,0.0234117769455217,0.108656820825771,65.3,92.3,8.77,1.71,995.8,812.1,747.3,1420,1534.6,1185.9,1794.2,1718.2,1510.6,2392.2,2427.6,2475,"High","High","High","High","High","High"
"Ag00001aa012663_T001",TRUE,"Master Protein","Ag00001aa012663_T001",25,21,35,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","High","Not Found","Not Found"
"Ag00001aa017929_T001",TRUE,"Master Protein","Ag00001aa017929_T001",55,9,62,203,NA,0.946,0.572682389618992,1,122.9,116.3,9.41,9.14,1291.1,1302.6,1177.6,1336.8,1325.8,1203.2,2326.2,2755.9,2380.4,2252.1,2097.3,2511.1,"High","High","High","High","High","High"
"Ag00001aa106134_T001",TRUE,"Master Protein","Ag00001aa106134_T001",39,12,40,498,NA,1.796,0.00175185635692621,0.0165703365570211,59.9,107.6,9.99,0.96,665.1,472.3,509,1082.5,1174.6,885.3,1198.3,999.3,1028.9,1823.7,1858.1,1847.7,"High","High","High","High","High","High"
"Ag00001aa122903_T001",TRUE,"Master Protein","Ag00001aa122903_T001",52,12,46,396,NA,1.036,0.920908887783657,1,20.3,21,21.92,36.85,6.1,3.5,5.6,11.7,7.2,5,11,7.4,11.3,19.7,11.4,10.4,"High","High","High","High","High","High"
"Ag00001aa123440_T001",TRUE,"Master Protein","Ag00001aa123440_T001",26,17,29,989,NA,0.952,0.99835459032148,1,154.2,146.9,3.84,4.48,1281.9,1033,1165.1,1305.6,1460.4,1012.3,2309.6,2185.5,2355.1,2199.5,2310.2,2112.7,"High","High","High","High","High","High"
"Ag00001aa121045_T001",TRUE,"Master Protein","Ag00001aa121045_T001",31,10,31,464,NA,1.076,0.387792892782739,0.806230387472252,110,118.4,12.09,1.55,686.8,466.9,602.3,791.3,817.2,627.4,1237.4,987.8,1217.5,1333.1,1292.7,1309.4,"High","High","High","High","High","High"
"Ag00001aa069289_T001",TRUE,"Master Protein","Ag00001aa069289_T001",33,14,27,635,NA,1.058,0.96224000712586,1,64.6,68.3,12.12,7.84,364.9,285.2,254.9,410.8,403.6,283.5,657.4,603.4,515.2,692.1,638.5,591.7,"High","High","High","High","High","High"
"Ag00001aa121953_T001",TRUE,"Master Protein","Ag00001aa121953_T001",42,14,35,474,NA,4.474,1.61191326942811e-05,0.000643262778228948,86.1,385.2,14.92,11.57,184.1,188.4,147.5,726.5,938.1,730.7,331.7,398.6,298.2,1223.9,1484,1525,"High","High","High","High","High","High"
"Ag00001aa135449_T001",TRUE,"Master Protein","Ag00001aa135449_T001",78,9,88,139,NA,0.782,0.163656029221722,0.435126058285438,125.9,98.4,3.01,2.55,1814.1,1591.9,1717.3,1544.6,1726.9,1261.7,3268.5,3368,3471.3,2602.1,2731.8,2633.2,"High","High","High","High","High","High"
"Ag00001aa112064_T002",TRUE,"Master Protein","Ag00001aa112064_T002",39,13,49,499,NA,0.691,0.00140142044991798,0.0142875354338088,117.9,81.4,13.18,1.06,1628.1,1738.8,1468,1217.2,1317.5,979,2933.4,3678.8,2967.4,2050.6,2084.2,2043.2,"High","High","High","High","High","High"
"Ag00001aa002960_T001",TRUE,"Master Protein","Ag00001aa002960_T001",34,11,55,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa062930_T001",TRUE,"Master Protein","Ag00001aa062930_T001",29,12,34,564,NA,5.454,4.30736097201123e-06,0.000643262778228948,77.1,420.8,16.46,8.95,475.7,401,312.1,2746.9,3371.4,2178.5,857.1,848.4,630.9,4627.6,5333.2,4546.6,"High","High","High","High","High","High"
"Ag00001aa029475_T001",TRUE,"Master Protein","Ag00001aa029475_T001",34,13,38,641,NA,1.573,0.0258220231419122,0.116087088572354,89.9,141.4,4.06,4.49,447.7,375.7,424.2,707.3,822.5,608.1,806.6,794.9,857.5,1191.6,1301.1,1269.1,"High","High","High","High","High","High"
"Ag00001aa148934_T001",TRUE,"Master Protein","Ag00001aa148934_T001",25,10,25,697,NA,2.067,0.00446332251688486,0.032637632544939,43.9,90.7,6.01,11.36,240.7,193.9,190.2,503.3,547.6,335.2,433.7,410.2,384.5,847.9,866.3,699.6,"High","High","High","High","High","High"
"Ag00001aa102742_T001",TRUE,"Master Protein","Ag00001aa102742_T001",50,11,34,242,NA,2.855,0.00350946861471291,0.0274808455651435,34.5,98.6,2.73,24.5,191.1,154.2,167.3,573.2,578.3,672,344.3,326.2,338.2,965.7,914.8,1402.5,"High","High","High","High","High","High"
"Ag00001aa071392_T001",TRUE,"Master Protein","Ag00001aa071392_T001",32,13,38,418,NA,1.428,0.532806098733973,1,126.3,180.4,20.22,13.42,84.8,53.3,84.1,129.5,142.7,83.6,152.8,112.8,170,218.2,225.7,174.5,"High","High","High","High","High","High"
"Ag00001aa127851_T001",TRUE,"Master Protein","Ag00001aa127851_T001",61,9,60,217,NA,1.57,0.0010489474068951,0.0115806903153087,73.8,115.8,9.63,7.13,1342.6,1290.7,1119.7,2174.6,2400.8,2010.7,2419,2730.8,2263.3,3663.5,3797.8,4196.4,"High","High","High","High","High","High"
"Ag00001aa004202_T001",TRUE,"Master Protein","Ag00001aa004202_T001",41,9,37,273,NA,0.678,0.000481383040794259,0.00692106032251306,141.3,95.8,5.74,2.15,1497.3,1421.6,1370.6,1107.7,1187.3,930.5,2697.7,3007.7,2770.5,1866.1,1878.2,1942,"High","High","High","High","High","High"
"Ag00001aa126233_T003",TRUE,"Master Protein","Ag00001aa126233_T003",24,11,36,633,NA,1.945,0.0897081994794258,0.282244541023177,85.8,166.9,29.21,10.69,87.7,41.3,58.5,140.5,145.4,92.5,158,87.4,118.3,236.7,230,193.1,"High","High","High","High","High","High"
"Ag00001aa091927_T001",TRUE,"Master Protein","Ag00001aa091927_T001",26,17,33,902,NA,1.024,0.999989541169079,1,100,102.4,17.86,12.63,192.9,114.3,152.7,187.7,212.2,125.3,347.6,241.8,308.7,316.2,335.7,261.5,"High","High","High","High","High","High"
"Ag00001aa000885_T002",TRUE,"Master Protein","Ag00001aa000885_T002",35,15,38,539,NA,0.962,0.999982140267848,1,99.8,96,15.63,6.47,688.7,644.1,492.1,708.4,718.6,618.6,1240.8,1362.7,994.7,1193.4,1136.8,1291,"High","High","High","High","High","High"
"Ag00001aa000897_T005",TRUE,"Master Protein","Ag00001aa000897_T005",20,14,41,956,NA,0.907,0.794300036945704,1,123.1,111.6,20.46,7.86,32.1,20.9,19.4,23.8,26.3,17.1,57.8,44.2,39.2,40.1,41.6,35.7,"High","High","High","High","High","High"
"Ag00001aa104263_T002",TRUE,"Master Protein","Ag00001aa104263_T002",44,12,39,464,NA,0.9,0.958931380985278,1,136.4,122.8,1.87,4.85,1398.9,1194,1208.4,1337.7,1433.8,1176.8,2520.4,2526.2,2442.6,2253.6,2268.1,2456,"High","High","High","High","High","High"
"Ag00001aa126959_T001",TRUE,"Master Protein","Ag00001aa126959_T001",49,12,62,241,NA,0.729,0.0287392516378371,0.124339387879144,172.9,126,3.16,7.45,831.4,747.1,740.2,594.6,735.3,523.1,1498,1580.7,1496.2,1001.7,1163.2,1091.7,"High","High","High","High","High","High"
"Ag00001aa031125_T002",TRUE,"Master Protein","Ag00001aa031125_T002",36,12,62,373,NA,1.103,0.932364248716489,1,27.1,29.9,27.99,9.08,4.3,2.4,4.5,5.5,5.4,3.7,7.7,5.1,9.1,9.3,8.5,7.7,"High","High","High","High","High","High"
"Ag00001aa058853_T001",TRUE,"Master Protein","Ag00001aa058853_T001",56,10,28,295,NA,1.195,0.0320022662906132,0.133591246813145,105.2,125.7,10.9,0.84,503.3,462,388.7,652.2,685.3,518.4,906.8,977.5,785.7,1098.7,1084.1,1081.9,"High","High","High","High","High","High"
"Ag00001aa063940_T001",TRUE,"Master Protein","Ag00001aa063940_T001",56,10,52,240,NA,1.238,0.16277353564526,0.433747344398034,76.5,94.7,4.75,8.72,923.7,794.5,761.6,1223,1136.3,1018.9,1664.3,1680.9,1539.5,2060.3,1797.5,2126.5,"High","High","High","High","High","High"
"Ag00001aa028578_T001",TRUE,"Master Protein","Ag00001aa028578_T001",70,10,37,223,"Met-loss [N-Term]",1.695,0.0663214208928988,0.224614576357365,14.2,24.1,50.36,14.45,7.2,6.7,2.2,14.6,13.9,8.8,13,14.2,4.4,24.6,22,18.4,"High","High","High","High","High","High"
"Ag00001aa069530_T001",TRUE,"Master Protein","Ag00001aa069530_T001",32,14,36,549,NA,0.968,0.999999996783902,1,35.5,34.3,19,17.58,53.9,54.6,38.9,68.7,59.4,39.3,97.1,115.5,78.6,115.7,94,82,"High","High","High","High","High","High"
"Ag00001aa121027_T001",TRUE,"Master Protein","Ag00001aa121027_T001",28,22,34,1012,NA,1.549,0.149167839899108,0.410958967263089,65.2,101,17.13,8.81,597.9,373.6,413.2,768,818.6,530.1,1077.3,790.4,835.2,1293.8,1294.9,1106.3,"High","High","High","High","High","High"
"Ag00001aa069276_T001",TRUE,"Master Protein","Ag00001aa069276_T001",41,7,91,210,NA,0.926,0.998343995351471,1,82,75.9,19.83,12.45,1730.1,988.6,1266.6,1407.2,1676,988.6,3117.2,2091.6,2560.3,2370.7,2651.3,2063.3,"High","High","High","High","High","High"
"Ag00001aa084807_T002",TRUE,"Master Protein","Ag00001aa084807_T002",19,16,38,1019,NA,1.016,0.999967384678562,1,65,66,6.75,6.34,26.6,20,21.4,26.1,25.8,22.2,47.9,42.3,43.3,44,40.8,46.3,"High","High","High","High","High","High"
"Ag00001aa035027_T001",TRUE,"Master Protein","Ag00001aa035027_T001",43,4,50,207,NA,1.491,0.0449332735303833,0.170004683788923,50.8,75.7,16.79,4.01,420.9,355.5,274.6,665.7,671.1,550.4,758.3,752.1,555.1,1121.5,1061.6,1148.7,"High","High","High","High","High","High"
"Ag00001aa040781_T001",TRUE,"Master Protein","Ag00001aa040781_T001",66,11,43,211,NA,0.957,0.668923483609992,1,108.6,104,9.81,3.87,721.2,709.2,618.6,738.4,761.1,623,1299.4,1500.5,1250.4,1244,1204,1300.2,"High","High","High","High","High","High"
"Ag00001aa149404_T002",TRUE,"Master Protein","Ag00001aa149404_T002",32,13,38,418,NA,0.916,0.998454059859264,1,134.6,123.3,25.58,16.08,74.9,43.9,78,73.4,85.5,46.9,134.9,92.9,157.7,123.7,135.3,97.9,"High","High","High","High","High","High"
